Customer_ID,Customer_Name,Gender,Senior_Citizen,Partner,Dependents,Contract_Type,Churn_Flag
C001520,Karen Mullins,male,0,No,No,month-to-month,No
C001521,Michael Long,female,0,No,No,month-to-month,Yes
C001522,Rebecca Rangel,female,0,Yes,No,month-to-month,No
C001523,Cory Woodward,male,0,Yes,Yes,two year,No
C001524,Yesenia Munoz,female,0,Yes,Yes,one year,No
C001525,Casey Casey,male,0,Yes,Yes,one year,No
C001526,Brittany Jackson,female,1,Yes,No,one year,No
C001527,Rachel Kennedy,male,0,Yes,No,one year,No
C001528,Jennifer Myers,male,0,No,No,month-to-month,No
C001529,Christian Hawkins,female,0,No,No,one year,No
C001530,Gregory Hernandez,male,0,Yes,Yes,one year,No
C001531,Courtney Molina,female,0,No,No,two year,No
C001532,Diana Charles,female,1,No,No,month-to-month,No
C001533,Timothy Perez,male,0,No,Yes,month-to-month,No
C001534,Stephanie Rodriguez,female,0,Yes,Yes,two year,No
C001535,Heather Briggs,male,0,No,No,month-to-month,Yes
C001536,Krista Boyd,male,1,Yes,No,two year,No
C001537,Shane Foley,female,0,No,No,month-to-month,Yes
C001538,Tamara Mclaughlin,male,0,Yes,Yes,one year,No
C001539,Lauren Smith,female,0,Yes,Yes,month-to-month,Yes
C001540,Donna Patrick,female,0,No,No,two year,Yes
C001541,Jamie Allen,female,0,Yes,No,two year,No
C001542,Rodney Meyers,female,1,No,No,month-to-month,No
C001543,Lisa Rogers,male,0,Yes,No,month-to-month,Yes
C001544,Carol Vincent,male,1,Yes,No,month-to-month,No
C001545,Nathan Anderson,male,0,No,No,month-to-month,No
C001546,Christopher Riley,female,0,No,No,month-to-month,Yes
C001547,Caroline Brown,male,0,Yes,No,two year,No
C001548,Brian Gould,female,0,No,No,month-to-month,Yes
C001549,Brandon Baldwin,male,1,No,No,one year,No
C001550,Angela Martin,male,0,No,No,month-to-month,No
C001551,Nathan Harris,male,0,Yes,Yes,one year,No
C001552,Russell Keller,male,0,No,No,month-to-month,Yes
C001553,Nicole Leach,female,0,No,No,two year,No
C001554,Stephanie Johnson,female,0,Yes,Yes,two year,No
C001555,Daniel Bradley,male,0,No,No,month-to-month,Yes
C001556,Kristine Simpson,female,0,No,No,month-to-month,No
C001557,Victoria Henderson,female,0,Yes,Yes,two year,No
C001558,Amanda Odonnell,female,0,No,No,month-to-month,No
C001559,Alexis Medina,male,0,Yes,No,month-to-month,No
C001560,Phillip Mack,male,0,No,No,month-to-month,No
C001561,Lindsey Parker,female,1,Yes,No,month-to-month,No
C001562,Zachary Brown,female,0,No,No,month-to-month,No
C001563,Andrew Maxwell,male,0,No,No,two year,No
C001564,Derek Ortiz,female,0,Yes,No,month-to-month,Yes
C001565,Zachary Gonzales,male,0,Yes,No,two year,No
C001566,Rebecca Martinez,female,1,No,No,one year,No
C001567,Hector Guzman,female,0,Yes,No,month-to-month,No
C001568,Tara Graham,female,1,Yes,No,month-to-month,Yes
C001569,Kelly Fields,female,0,Yes,Yes,month-to-month,No
C001570,Sonia Cunningham,male,0,Yes,No,one year,No
C001571,Edward Roman,male,0,Yes,No,two year,No
C001572,Matthew Brown,female,1,No,No,month-to-month,Yes
C001573,James Wright,female,0,No,No,month-to-month,No
C001574,Michael Singh,male,0,Yes,Yes,one year,No
C001575,Anna Taylor,female,0,No,No,month-to-month,Yes
C001576,Meagan Shelton,male,0,No,No,one year,No
C001577,Heather Miller,female,0,Yes,Yes,two year,No
C001578,Brent Phillips,female,0,Yes,Yes,two year,Yes
C001579,Rebekah Hall,male,0,No,No,one year,No
C001580,Francisco Fields,male,0,Yes,Yes,two year,Yes
C001581,Seth Cooper,female,0,No,No,two year,No
C001582,Nicole Taylor,female,1,Yes,No,month-to-month,Yes
C001583,John Smith,male,0,Yes,No,month-to-month,Yes
C001584,Mark Waters,male,0,No,No,month-to-month,Yes
C001585,Logan Anderson,female,0,No,No,one year,No
C001586,Michael Powell,female,1,No,No,one year,No
C001587,Curtis Morton,male,0,No,No,month-to-month,Yes
C001588,Christina Obrien,female,0,No,No,two year,Yes
C001589,Brendan Green,male,0,Yes,Yes,month-to-month,No
C001590,Sally Howard,male,0,No,No,month-to-month,Yes
C001591,James Oliver,male,0,No,No,two year,No
C001592,Amy Lyons,male,0,Yes,No,one year,No
C001593,Katherine Butler,female,0,Yes,Yes,month-to-month,No
C001594,Linda Lewis,female,0,No,No,month-to-month,No
C001595,Nicole Wells,female,0,No,No,two year,No
C001596,Sally Morris,male,1,No,No,month-to-month,Yes
C001597,Joyce Cochran,female,0,Yes,Yes,one year,No
C001598,Chad Hogan,male,0,Yes,No,month-to-month,Yes
C001599,Laura Cook,male,0,Yes,Yes,month-to-month,Yes
C001600,Laura Cruz,female,0,Yes,Yes,one year,No
C001601,Sherri Powell,male,0,No,No,two year,No
C001602,Sandra Mahoney,female,0,No,No,month-to-month,Yes
C001603,Shannon Petersen,male,0,No,No,month-to-month,No
C001604,Heather Palmer,male,0,Yes,Yes,month-to-month,No
C001605,Robert Torres,male,0,No,Yes,one year,No
C001606,Sean Nelson,female,1,No,No,month-to-month,Yes
C001607,Alexis Harrison,female,0,Yes,Yes,one year,No
C001608,Sandy Graham,male,0,Yes,No,month-to-month,Yes
C001609,Timothy Bailey,female,0,No,No,month-to-month,Yes
C001610,Aaron Carter,female,1,Yes,No,month-to-month,No
C001611,Michael Price,female,0,No,No,one year,No
C001612,Michelle Skinner,female,0,Yes,Yes,two year,No
C001613,John Acevedo,male,0,Yes,Yes,one year,No
C001614,William Lee,male,0,No,No,month-to-month,Yes
C001615,Tanya Lindsey,female,0,Yes,Yes,month-to-month,No
C001616,Jenna Bryant,male,0,No,No,month-to-month,No
C001617,Linda Hayes,male,0,No,No,month-to-month,No
C001618,Sean Casey,female,1,Yes,No,one year,No
C001619,Kathleen Young,male,0,Yes,No,two year,No
C001620,Natalie Buchanan,female,0,Yes,No,month-to-month,Yes
C001621,Jacqueline Phillips,male,0,No,No,month-to-month,Yes
C001622,Deborah Jones,male,0,No,No,month-to-month,No
C001623,Kaitlyn Rojas,male,1,Yes,No,month-to-month,No
C001624,Amanda Brown,female,0,No,Yes,month-to-month,No
C001625,Angela Todd,female,0,No,No,month-to-month,No
C001626,Meghan Campbell,male,1,Yes,No,month-to-month,No
C001627,Beverly Elliott,female,0,No,No,month-to-month,Yes
C001628,Michelle Nicholson,male,1,No,No,month-to-month,Yes
C001629,Kristin Perry,female,0,No,No,month-to-month,Yes
C001630,Justin Green,male,0,Yes,No,month-to-month,No
C001631,Amanda Harris,male,0,No,No,two year,No
C001632,Kevin Cox,male,0,No,Yes,month-to-month,No
C001633,Maria Reed,female,0,Yes,Yes,month-to-month,Yes
C001634,Jordan Rodriguez,female,0,Yes,No,month-to-month,No
C001635,Anthony Brown,male,0,Yes,No,month-to-month,Yes
C001636,Heidi Peterson,male,0,Yes,Yes,one year,No
C001637,Jose Castro,male,0,No,No,month-to-month,Yes
C001638,Christopher Parsons,male,0,No,No,month-to-month,No
C001639,Kenneth Collins,male,0,No,No,month-to-month,Yes
C001640,Joseph Franco,male,0,No,Yes,one year,No
C001641,Michael Mcclure,female,0,No,No,one year,No
C001642,Sarah Smith,male,0,No,No,month-to-month,Yes
C001643,Timothy Black,male,0,Yes,No,month-to-month,Yes
C001644,Angela Wolf,male,0,Yes,No,one year,No
C001645,Jason Johnson,male,0,No,Yes,month-to-month,Yes
C001646,Diane Jones,female,0,Yes,No,month-to-month,No
C001647,Jessica Thomas,female,1,Yes,Yes,one year,No
C001648,Ashley Conley,female,0,Yes,No,month-to-month,No
C001649,Casey West,male,0,Yes,Yes,one year,No
C001650,Johnny Rice,female,0,Yes,No,month-to-month,Yes
C001651,Kristina May,female,0,No,No,month-to-month,No
C001652,Sabrina Thomas,female,0,No,No,month-to-month,Yes
C001653,Courtney Taylor,male,1,Yes,No,two year,No
C001654,Christopher Harper,male,0,No,No,two year,No
C001655,Anthony Lopez,male,0,No,No,month-to-month,No
C001656,Jasmine Richardson,male,0,Yes,No,month-to-month,No
C001657,Robert Frank,male,0,Yes,No,month-to-month,No
C001658,Laura Torres,male,0,No,No,two year,No
C001659,Ryan Harrison,female,0,No,Yes,one year,No
C001660,Travis Owens,male,0,No,No,month-to-month,No
C001661,Robert Campbell,female,0,No,No,month-to-month,Yes
C001662,Adrienne Sweeney,female,0,Yes,Yes,month-to-month,No
C001663,Alicia Perez,female,1,No,No,month-to-month,Yes
C001664,Julie Weeks,male,0,No,No,month-to-month,No
C001665,Shannon Kennedy,male,0,Yes,No,one year,No
C001666,Henry Wilson,female,0,Yes,No,month-to-month,No
C001667,Leonard Gonzales,female,1,Yes,No,month-to-month,No
C001668,Michele Hensley,male,1,Yes,No,one year,No
C001669,Tina Marks,female,0,Yes,Yes,month-to-month,Yes
C001670,Kayla Evans,female,0,Yes,No,two year,No
C001671,Jessica Simpson,female,0,Yes,No,one year,No
C001672,Janice Ward,male,0,No,No,one year,No
C001673,Nicole Harrell,female,0,Yes,Yes,two year,No
C001674,William Stone,male,0,No,No,month-to-month,No
C001675,Albert Davis,male,0,Yes,Yes,month-to-month,No
C001676,Kimberly Perez,male,0,Yes,No,one year,No
C001677,Ricky Stephens,female,0,No,Yes,month-to-month,Yes
C001678,William Collier,male,0,No,No,month-to-month,Yes
C001679,Kevin Lawrence,female,1,Yes,No,month-to-month,Yes
C001680,Lisa Sullivan,female,1,Yes,No,one year,No
C001681,Monica Powell,female,0,Yes,No,month-to-month,No
C001682,Joshua Clark,female,0,No,No,month-to-month,Yes
C001683,Christopher Henry,female,1,Yes,No,one year,Yes
C001684,Keith Davis,male,0,Yes,Yes,two year,No
C001685,Fernando Perry,male,1,No,No,month-to-month,Yes
C001686,Gina Hale,male,0,No,No,one year,No
C001687,Nicholas West,male,0,Yes,Yes,two year,No
C001688,Wendy Dyer,male,0,No,No,month-to-month,No
C001689,Jacob Edwards,male,0,No,No,two year,No
C001690,Timothy Wilson,male,0,No,No,one year,No
C001691,John Nichols,male,0,Yes,Yes,month-to-month,No
C001692,Devin Patel,male,1,Yes,No,two year,No
C001693,David Murphy,female,0,Yes,No,one year,No
C001694,Mary Contreras,female,0,Yes,No,two year,No
C001695,Andre Mays,male,0,Yes,No,month-to-month,Yes
C001696,Eric Vega,female,0,Yes,No,one year,Yes
C001697,Zachary Russell,male,0,Yes,Yes,month-to-month,Yes
C001698,John Ellis,male,0,No,No,month-to-month,No
C001699,Jennifer Welch,male,1,Yes,No,month-to-month,No
C001700,Jean Lopez,female,0,Yes,Yes,month-to-month,No
C001701,Arthur Skinner,male,1,Yes,Yes,month-to-month,Yes
C001702,Donna Martin,male,1,No,No,two year,No
C001703,Larry Mendez,female,0,Yes,No,month-to-month,No
C001704,Valerie Cox,male,0,No,No,month-to-month,No
C001705,Jerome Reyes,female,0,No,No,month-to-month,Yes
C001706,Steven Tucker,female,0,No,No,month-to-month,No
C001707,Stephanie Kane,female,1,Yes,Yes,month-to-month,No
C001708,Kimberly Allen,female,0,No,No,one year,No
C001709,Mike Johnson,female,0,Yes,No,two year,No
C001710,Adam Reed,female,1,Yes,No,month-to-month,Yes
C001711,Javier Mcpherson,female,0,No,No,month-to-month,No
C001712,Susan Holmes,male,1,No,No,two year,No
C001713,Jacob Hernandez,female,0,Yes,Yes,month-to-month,Yes
C001714,Karen Giles,male,0,No,No,month-to-month,Yes
C001715,Kathleen Hess,male,0,No,Yes,month-to-month,No
C001716,Stacey Allison,male,1,Yes,No,two year,No
C001717,Douglas Salas,male,0,No,No,month-to-month,Yes
C001718,Kathryn Thompson,female,0,Yes,Yes,two year,No
C001719,William Ferguson,female,0,No,No,one year,No
C001720,Christopher Henderson,female,0,No,No,two year,No
C001721,Jonathan Owen,female,1,Yes,No,month-to-month,Yes
C001722,Jennifer Weaver,male,0,No,No,month-to-month,No
C001723,Patricia Miller,male,0,No,No,month-to-month,Yes
C001724,Jason Young,female,0,Yes,Yes,two year,No
C001725,James Jimenez,female,0,Yes,Yes,two year,No
C001726,Jennifer Huynh,female,0,Yes,Yes,two year,No
C001727,Margaret Brooks,female,0,No,No,month-to-month,Yes
C001728,Angel Black,female,0,Yes,Yes,month-to-month,No
C001729,Matthew Garza,male,0,No,No,two year,No
C001730,George Rivers,female,0,No,No,month-to-month,No
C001731,James James,male,1,No,No,month-to-month,No
C001732,Robert Juarez,female,0,Yes,Yes,two year,No
C001733,Matthew Day,male,0,Yes,Yes,two year,No
C001734,Nicholas Garcia,female,0,Yes,Yes,two year,No
C001735,Christine Rodriguez,male,0,No,No,month-to-month,No
C001736,Brianna Molina,male,0,Yes,Yes,month-to-month,No
C001737,Meagan Anderson,male,0,No,No,month-to-month,Yes
C001738,Walter Malone,male,1,Yes,No,two year,No
C001739,Zachary Stewart,male,0,Yes,Yes,two year,No
C001740,Christopher Walter,male,0,No,No,month-to-month,Yes
C001741,Tristan Garcia,male,1,Yes,No,two year,No
C001742,Todd Acevedo,female,1,No,No,two year,No
C001743,Brett Khan,male,1,Yes,No,one year,No
C001744,Laura Lopez,female,0,Yes,Yes,two year,No
C001745,Alejandra Hernandez,female,0,No,No,month-to-month,Yes
C001746,Frank Martinez,male,0,Yes,No,one year,No
C001747,Lisa Sanchez,female,0,No,No,month-to-month,No
C001748,Julia Love,female,1,No,No,one year,No
C001749,Gary Leach,female,1,Yes,No,month-to-month,Yes
C001750,Lindsay Kelly,female,0,No,No,two year,No
C001751,Jill Long,male,0,Yes,Yes,two year,No
C001752,Anthony Jackson,male,0,No,No,month-to-month,No
C001753,Leslie Walker,female,0,Yes,Yes,month-to-month,No
C001754,Patricia Garcia,male,1,Yes,No,month-to-month,No
C001755,Stephanie Cantu,female,0,No,No,two year,No
C001756,Kenneth Davis,female,1,Yes,No,month-to-month,No
C001757,Timothy Jacobs,male,0,No,No,one year,No
C001758,John Thomas,female,0,No,No,month-to-month,Yes
C001759,Michael Williams,male,1,Yes,No,month-to-month,No
C001760,Daniel Campbell,female,0,Yes,Yes,two year,No
C001761,Elizabeth Valdez,male,1,Yes,No,month-to-month,No
C001762,Zachary Evans,female,0,No,No,month-to-month,No
C001763,Cynthia Roth,male,1,No,No,two year,No
C001764,Lisa Armstrong,female,1,Yes,No,one year,Yes
C001765,Cameron Terrell,female,0,Yes,No,one year,No
C001766,Andrea Guerrero,female,0,Yes,No,two year,No
C001767,Alan Reese,male,0,Yes,No,one year,No
C001768,Karen Irwin,female,0,Yes,Yes,two year,No
C001769,Chris Holland,female,0,Yes,No,one year,No
C001770,Angela Hodge,female,0,No,No,month-to-month,No
C001771,Angela Bell,male,0,Yes,Yes,two year,No
C001772,Tim Sanders,female,0,No,No,month-to-month,No
C001773,Robin Parsons,male,0,No,No,month-to-month,No
C001774,Brian Armstrong,male,0,Yes,Yes,two year,No
C001775,Kelly Skinner,male,0,Yes,No,two year,No
C001776,Amber Hensley,male,0,Yes,No,two year,No
C001777,Fred Krueger,female,0,No,No,month-to-month,No
C001778,Nicole Lee,female,0,No,No,one year,Yes
C001779,Edward Mccarthy,male,0,Yes,Yes,one year,No
C001780,Michael Schmidt,female,0,No,No,month-to-month,No
C001781,Kristen Cox,female,1,No,No,month-to-month,Yes
C001782,Juan Smith,female,1,No,No,month-to-month,Yes
C001783,Jeremy Johnson,female,0,Yes,No,month-to-month,No
C001784,Miranda Armstrong,male,0,Yes,Yes,two year,No
C001785,Kathleen Padilla,female,0,Yes,No,two year,No
C001786,Juan Grant,female,0,No,No,month-to-month,Yes
C001787,Diana Harper,female,0,Yes,No,month-to-month,No
C001788,Michael Martin,female,0,No,No,two year,No
C001789,Christine Riddle,female,0,Yes,Yes,month-to-month,No
C001790,Warren Boone,male,0,Yes,No,month-to-month,No
C001791,Tyler Shepard,female,1,No,No,month-to-month,Yes
C001792,Michele Green,male,0,No,No,month-to-month,No
C001793,Paul Collins,male,1,Yes,No,two year,No
C001794,Kristy Pitts,male,0,No,No,month-to-month,No
C001795,Jason Gilmore,female,0,Yes,Yes,two year,No
C001796,William Smith,male,0,Yes,No,month-to-month,No
C001797,George Miller,female,0,No,No,month-to-month,Yes
C001798,Brent Wise,female,0,No,No,month-to-month,Yes
C001799,Lindsay Stein,female,0,No,No,month-to-month,No
C001800,Dawn Moore,male,1,Yes,No,month-to-month,No
C001801,Gary Rangel,female,0,No,No,month-to-month,No
C001802,Randall Hall,male,0,Yes,No,month-to-month,Yes
C001803,Abigail Webster,female,0,Yes,Yes,two year,No
C001804,Christopher Knight,male,1,Yes,No,month-to-month,No
C001805,Kristen Crawford,female,0,No,Yes,month-to-month,Yes
C001806,Brandon Cooke,male,0,No,No,two year,No
C001807,Nicole Olson,male,0,Yes,No,two year,No
C001808,Kelly Hamilton,female,0,No,No,month-to-month,No
C001809,Jennifer Potter,female,0,Yes,Yes,month-to-month,Yes
C001810,Peter Carson,male,0,Yes,No,two year,No
C001811,Chris Gregory,male,0,Yes,Yes,month-to-month,Yes
C001812,John Russell,male,0,Yes,Yes,two year,No
C001813,Mathew Lopez,male,0,No,No,month-to-month,No
C001814,Kelly Pierce,male,1,No,No,month-to-month,Yes
C001815,Samantha Snyder,female,0,No,No,month-to-month,No
C001816,Sherry Caldwell,male,0,No,Yes,month-to-month,Yes
C001817,Ashley Figueroa,male,0,No,No,two year,No
C001818,Joann Mcguire,female,0,Yes,Yes,two year,No
C001819,Margaret Mcbride,male,0,Yes,No,one year,No
C001820,Laura Freeman,female,0,Yes,No,one year,No
C001821,Rita Matthews,female,1,No,No,month-to-month,No
C001822,Paul Barry,female,0,No,No,month-to-month,No
C001823,Calvin Phillips,male,0,Yes,Yes,two year,No
C001824,Sarah Jackson,male,1,Yes,No,month-to-month,Yes
C001825,Breanna Smith,female,0,Yes,No,month-to-month,Yes
C001826,Brittany Vaughn,male,0,Yes,Yes,month-to-month,No
C001827,Cassie Graves,female,0,Yes,Yes,two year,No
C001828,Kimberly Larson,male,0,Yes,Yes,one year,No
C001829,Mark Hall,male,0,No,Yes,one year,No
C001830,Timothy Wiggins,female,0,No,No,month-to-month,Yes
C001831,Joseph Mitchell,male,0,Yes,Yes,month-to-month,Yes
C001832,Kristen Mccarthy,male,1,Yes,No,month-to-month,No
C001833,Christina Grimes,female,0,Yes,No,month-to-month,No
C001834,John Parker,female,0,Yes,Yes,two year,No
C001835,Melanie James,male,0,No,No,one year,No
C001836,Eric Cannon,female,0,No,No,month-to-month,No
C001837,Amy Rodriguez,male,0,Yes,Yes,month-to-month,No
C001838,Sabrina Santiago,male,1,Yes,No,month-to-month,No
C001839,Kimberly Duncan,female,0,Yes,Yes,one year,No
C001840,Kyle Forbes,male,1,No,No,one year,Yes
C001841,Samuel Spears,female,0,No,No,month-to-month,No
C001842,Erin Cruz,male,1,Yes,No,one year,No
C001843,Marcia Foster,female,0,Yes,No,month-to-month,No
C001844,Donna Rodriguez,female,0,No,No,month-to-month,Yes
C001845,Austin Robertson,female,0,No,No,month-to-month,No
C001846,Michael Castillo,female,0,No,No,one year,No
C001847,Charlene Burns,male,0,Yes,Yes,two year,No
C001848,Kevin Shepherd,male,0,Yes,No,two year,No
C001849,Norman Haas,male,1,No,No,month-to-month,Yes
C001850,Jennifer Lozano,female,1,No,No,one year,No
C001851,Toni Parker,male,1,Yes,No,month-to-month,Yes
C001852,Judy Huynh,male,0,Yes,No,one year,No
C001853,Tiffany Holmes,female,0,No,No,month-to-month,No
C001854,Molly Ruiz,female,0,No,No,month-to-month,No
C001855,Erin Lopez,female,0,No,No,month-to-month,No
C001856,Rebecca Edwards,female,0,Yes,Yes,month-to-month,Yes
C001857,Kyle Santos,female,0,No,No,one year,No
C001858,Edward Allen,female,0,Yes,No,two year,No
C001859,Bradley Anderson,female,0,No,No,month-to-month,Yes
C001860,Alicia Garcia,male,0,No,No,two year,No
C001861,Anthony Snyder,female,0,No,No,month-to-month,No
C001862,Heather White,female,0,No,No,month-to-month,Yes
C001863,Timothy Anderson,female,0,Yes,No,two year,No
C001864,Daniel Gregory,female,0,Yes,No,month-to-month,No
C001865,Jason Escobar,male,0,No,No,month-to-month,No
C001866,John Bradley,male,1,Yes,No,two year,No
C001867,Jason Banks,female,0,No,No,month-to-month,No
C001868,Joseph Sandoval,female,0,Yes,Yes,one year,No
C001869,Bryan Browning,male,0,Yes,Yes,month-to-month,Yes
C001870,Michael Shaw,male,0,No,No,month-to-month,Yes
C001871,Brandon Duncan,female,0,No,Yes,month-to-month,Yes
C001872,Wesley Moore,female,0,No,No,month-to-month,No
C001873,Adam Sanchez,female,0,No,No,month-to-month,Yes
C001874,Zachary Nguyen,female,0,Yes,No,two year,No
C001875,Brandon Sexton,female,1,No,No,month-to-month,Yes
C001876,Jerry Marks,female,0,No,No,one year,Yes
C001877,Charles Gonzalez,male,0,No,No,one year,No
C001878,Matthew Walter,male,0,Yes,No,two year,No
C001879,Trevor Mcclure,male,0,No,No,month-to-month,Yes
C001880,Cindy Smith,female,0,No,No,one year,No
C001881,Antonio Johnson,female,0,Yes,Yes,two year,No
C001882,Todd Dawson,female,0,No,No,month-to-month,No
C001883,Rebecca Barber,male,1,Yes,No,one year,Yes
C001884,Dylan Miller,male,0,Yes,Yes,one year,No
C001885,Kathryn Leonard,female,0,Yes,Yes,two year,No
C001886,Diane Morrow,male,0,No,Yes,month-to-month,No
C001887,Dean Bradshaw,female,0,Yes,Yes,month-to-month,Yes
C001888,Katrina Hanson,male,1,Yes,No,month-to-month,No
C001889,Kim Barry,female,0,No,No,two year,No
C001890,Laura Smith,male,0,No,No,one year,Yes
C001891,Martin Franklin,male,0,No,No,month-to-month,No
C001892,Mark Gomez,male,0,Yes,Yes,two year,No
C001893,Joseph Todd,male,0,No,No,month-to-month,Yes
C001894,Eddie Romero,female,0,Yes,Yes,month-to-month,No
C001895,Miguel Spencer,male,1,Yes,No,two year,No
C001896,Brittany Donaldson,male,0,Yes,Yes,two year,No
